barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
,1OZ DFP,1.24,1.24,,1238,,1.0,,,,,,,,,,,,,,,1.24,1OZ DFP,,,,,,,,,1.24,
,500PC ELASTC,2.94,2.94,,1239,,1.0,,,,,,,,,,,,,,,2.94,500PC ELASTC,,,,,,,,,2.94,
070158008678,Krazy Glue Sticks,9.17,9.17,,1240,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,9.17,
070158008678,Krazy Glue Sticks,9.17,9.17,,1241,,1.0,,,,,,,,,,,,,KRAZY GLUE,,9.17,GLUE STICK,,,,,,,,,9.17,
,PURPLE HW,1.00,1.00,,1242,,1.0,,,,,,,,,,,,,,,1.00,PURPLE HW,,,,,,,,,1.00,
,ENR AA24PK,16.24,16.24,,1243,,1.0,,,,,,,,,,,,,ENERGIZER MAX,,16.24,ENR AA24PK,,,,,,,,,16.24,
,PLAY DOH,0.56,0.56,,1244,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,0.56,
,PLAY DOH,0.56,0.56,,1245,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,0.56,
,PLAY DOH,0.56,0.56,,1246,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,0.56,
,PLAY DOH,0.56,0.56,,1247,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,0.56,
,PLAY DOH,0.56,0.56,,1248,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,0.56,
,PLAY DON,0.56,0.56,,1249,,1.0,,,,,,,,,,,,,,,0.56,PLAY DON,,,,,,,,,0.56,
078300054764,Playtex Liners - Pre Sterilized Disposable,0.56,0.56,,1250,,1.0,,,,,,,,,,,,,PLAYTEX,,0.56,PLAY DOE,,,,,,,,,0.56,
,PLAY DOH,0.56,0.56,,1251,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,0.56,
,PLAY DOH,0.56,0.56,,1252,,1.0,,,,,,,,,,,,,,,0.56,PLAY DOH,,,,,,,,,0.56,
,DG CHOC 1,1.33,1.33,,1253,,1.0,,,,,,,,,,,,,,,1.33,DG CHOC 1,,,,,,,,,1.33,
,Sour Cream,4.28,4.28,,1254,,1.0,,,,,,,,,,,,,,,4.28,SOUR CREAM,,,,,,,,,4.28,
,Eggs,9.12,9.12,,1255,,1.0,,,,,,,,,,,,,,,9.12,EGGS 60CT,,,,,,,,,9.12,
,COMP BOOK,0.50,0.50,,1256,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
011110916068,Fresh Selections House Salad With Bacon Kit,11.23,11.23,,1257,,1.0,,,,,,,,,,,,,KROGER,,11.23,HOUSE KIT,,,,,,,,,11.23,
,1% Milk,3.79,3.79,,1258,,1.0,,,,,,,,,,,,,,,3.79,1% MILK,,,,,,,,,3.79,
,Apple Juice,3.38,3.38,,1259,,1.0,,,,,,,,,,,,,,,3.38,APPLE JUICE,,,,,,,,,3.38,
,CHEESE SAUCE,2.34,2.34,,1260,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1261,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1262,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1263,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1264,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1265,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1266,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1267,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CWEESE SAUCE,2.34,2.34,,1268,,1.0,,,,,,,,,,,,,,,2.34,CWEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1269,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1270,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
,CHEESE SAUCE,2.34,2.34,,1271,,1.0,,,,,,,,,,,,,KROGER,,2.34,CHEESE SAUCE,,,,,,,,,2.34,
037000889427,Crest 3D White Brilliance Vibrant Peppermint Toothpaste,12.62,12.62,,1272,,1.0,,,,,,,,,,,,,CREST 3D WHITE,,12.62,10X10 3D PI,,,,,,,,,12.62,
,CRAFTS,12.62,12.62,,1273,,1.0,,,,,,,,,,,,,,,12.62,CRAFTS,,,,,,,,,12.62,
,MS LRG RLNG,45.86,45.86,,1274,,1.0,,,,,,,,,,,,,,,45.86,MS LRG RLNG,,,,,,,,,45.86,
,COMP BOOK,0.50,0.50,,1275,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1276,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1277,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1278,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1279,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1280,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1281,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1282,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1283,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1284,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1285,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1286,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1287,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1288,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1289,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1290,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOK,0.50,0.50,,1291,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOK,,,,,,,,,0.50,
,COMP BOOX,0.50,0.50,,1292,,1.0,,,,,,,,,,,,,,,0.50,COMP BOOX,,,,,,,,,0.50,
,Whole Milk,3.12,3.12,,1297,,1.0,,,,,,,,,,,,,,,3.12,LUCERNE MILK 2%,,,,,,,,,3.12,
,LUCERNE SO,8.00,8.00,,1298,,2.0,,,,,,,,,,,,,,,8.00,LUCERNE SO,,,,,,,,,8.00,
,SIG ICE CRM MOOSE,2.94,2.94,,1300,,1.0,,,,,,,,,,,,,,,2.94,SIG ICE CRM MOOSE,,,,,,,,,2.94,
,SIG IC CRM MOOS,3.49,3.49,,1301,,1.0,,,,,,,,,,,,,,,3.49,SIG IC CRM MOOS,,,,,,,,,3.49,
4078,Sweet Corn Corn,55.84,55.84,,1302,,4.0,,,,,,,,,,,,,,,55.84,SIG CORN,,,,,,,,,55.84,
,VALU CRNR CORN CUT,3.99,3.99,,1304,,1.0,,,,,,,,,,,,,,,3.99,VALU CRNR CORN CUT,,,,,,,,,3.99,
043000009604,COOL WHIP Original Whipped Topping 16 oz,5.16,5.16,,1305,,2.0,,,,,,,,COOL WHIP WHIPPED TOPPING,559c2234e4b06aca36af13c6,,,,COOL WHIP,,5.16,COOL WHIP,,,,,,,,,5.16,COOL WHIP WHIPPED TOPPING
311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,5.99,5.99,,1307,True,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,5.99,MARIE CALLENDERS,,,,,False,,,,5.99,MARIE CALLENDER'S POT PIE MULTI SERVE
311111511867,BEN AND JERRYS ICE CREAM,3.99,3.99,,1308,True,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,3.99,BEN & JERRYS ND,,,39.9,,False,,,,3.99,BEN AND JERRYS ICE CREAM
076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,19.96,19.96,,1309,,2.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,19.96,B&J CHUNKY,,,199.6,,,,,,19.96,BEN AND JERRYS ICE CREAM
076840100477,BEN & JERRYS FROZEN CHOC FUDGE BROWNIE ICE CREAM REGULAR 16 OZ - 0076840100471,4.99,4.99,,1311,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,4.99,B&J CHOC FUDG BRN,,,49.9,,,,,,4.99,BEN AND JERRYS ICE CREAM
,20-24LB SFY TRKY,38.76,38.76,,1312,,1.0,,,,,,,,,,,,,,,38.76,20-24LB SFY TRKY,,,,,,,,,38.76,
,USDA Choice Boneless Beef Chuck Cross Rib Roast,18.50,18.50,,1313,,1.0,,,,,,,,,,,,,,,18.50,BNLS CROSSRIB RST,,,,,,,,,18.50,
,HRML CURE 81 BI,30.59,30.59,,1314,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HORMEL,OSCAR MAYER LUNCH MEAT,30.59,HRML CURE 81 BI,,,,,True,,,,30.59,
,SIG SEL PORK SAUS,2.74,2.74,,1315,,1.0,,,,,,,,,,,,,PRIVATE SELECTION,,2.74,SIG SEL PORK SAUS,,,,,,,,,2.74,
,REMPLERS S,223.36,223.36,,1316,,8.0,,,,,,,,,,,,,,,223.36,REMPLERS S,,,,,,,,,223.36,
,SIG SEL PORK SAUS,2.74,2.74,,1326,,1.0,,,,,,,,,,,,,PRIVATE SELECTION,,2.74,SIG SEL PORK SAUS,,,,,,,,,2.74,
021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,223.36,223.36,,1328,,8.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,223.36,HEMPLERS S,,,,,,,,,223.36,
021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,3.49,3.49,,1331,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,3.49,HEMPLERS PEPPER,,,,,,,,,3.49,
021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,20.00,20.00,,1333,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,20.00,HEMPLERS G,,,,,,,,,20.00,
021834033316,HMPL CRD PPR SLCD PRK BCN WRP 20 OZ,20.00,20.00,,1336,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HEMPLER'S,OSCAR MAYER BACON,20.00,HEMPLERS G,,,,,,,,,20.00,
034695123621,JHN SLS FDS CHCK BRST STRP FJT RIB MT FLY CKD KP FRZN ENTR BAG 16 OZ,6.99,6.99,,1339,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JOHN SOULES FOODS,T.G.I. FRIDAY'S FROZEN APPETIZER,6.99,JOHN SOULES,,,,,,,,,6.99,
042222336413,JN O BNLS TRKY BRST GRVY KP FRZN ENTR WRP IN BAG 44 OZ,10.99,10.99,,1341,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JENNIE-O,T.G.I. FRIDAY'S FROZEN APPETIZER,10.99,JNO TRKY BRST BNLS,,,,,,,,,10.99,
051611165893,CLMN HCKR SMKD SLCD PRK BCN WRP 12 OZ,23.96,23.96,,1343,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,COLEMAN NATURAL,OSCAR MAYER BACON,23.96,COLEMAN BA,,,,,,,,,23.96,
,JIMMY DEAN,13.96,13.96,,1346,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JIMMY DEAN,OSCAR MAYER SAUSAGE LINK,13.96,JIMMY DEAN,,,,,True,,,,13.96,
23572500000,Signature Roast Beef,53.91,53.91,,1349,,3.0,,,,,,,,,,,,,SIGNATURE,,53.91,SIG FRM BE,,,,,,,,,53.91,
,Jalapeno Peppers,2.69,2.69,,1352,,1.0,,,,,,,,,,,,,,,2.69,JALAPENO PEPPERS,,,,,,,,,2.69,
071279275024,FRSH EXP BBY SPNC SWT RED BBY BTR LTC TNDR RBY RDS PRCT SLD MIX MLDD TRY 10 OZ,17.16,17.16,,1354,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,FRESH EXPRESS,,17.16,FRSH EXP S,,,,,,,,,17.16,
,Raspberries,10.00,10.00,,1357,,2.0,,,,,,,,,,,,,,,10.00,RASPBERRIE,,,,,,,,,10.00,
,Strawberries,5.99,5.99,,1360,,1.0,,,,,,,,,,,,,,,5.99,STRAWBERRIES 1LB,,,,,,,,,5.99,
012000171864,DIET PEPSI SODA COLA CAN IN FRIDGE PCK BX 12 CT 144 OZ,8.99,8.99,,1362,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DIET PEPSI 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,8.99,PEPSI DIET SODA,,,,,,,,,8.99,DIET PEPSI 12 OZ 12 PACK
012000000171,REGULAR PEPSI SODA COLA CAN 24 CT 288 OZ,8.99,8.99,,1364,,1.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,PEPSI 12 OZ 24+ COUNT,5332f5fbe4b03c9a25efd0ba,,,,PEPSI,,8.99,PEPSI,,,,,,,,,8.99,PEPSI 12 OZ 24+ COUNT
012000010736,MTN DEW CITRUS CHERRY SODA CITRUS CHERRY CAN 1 CT 12 OZ,35.96,35.96,,1366,,2.0,,,,,,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,MOUNTAIN DEW CITRUS CHERRY 12 OZ,5332f5fbe4b03c9a25efd0ba,,,,MOUNTAIN DEW,,35.96,MOUNTAIN D,,,,,,,,,35.96,MOUNTAIN DEW CITRUS CHERRY 12 OZ
,Sparkling Water,80.00,80.00,,1369,,8.0,,,,,,,,,,,,,,,80.00,SPARKLING,,,,,,,,,80.00,
,Sparkling Water,5.00,5.00,,1372,,2.0,,,,,,,,,,,,,,,5.00,SPARKLING,,,,,,,,,5.00,
,GRAPE RASP,11.25,11.25,,1375,,3.0,,,,,,,,,,,,,,,11.25,GRAPE RASP,,,,,,,,,11.25,
,SIG CRAN RSP JUICE,1.69,1.69,,1378,,1.0,,,,,,,,,,,,,,,1.69,SIG CRAN RSP JUICE,,,,,,,,,1.69,
,SIG CRAN APL JUICE,1.69,1.69,,1380,,1.0,,,,,,,,,,,,,,,1.69,SIG CRAN APL JUICE,,,,,,,,,1.69,
,SIG CRAN RSP JUICE,2.99,2.99,,1382,,1.0,,,,,,,,,,,,,,,2.99,SIG CRAN RSP JUICE,,,,,,,,,2.99,
,Rolled Oats,3.99,3.99,,1384,,1.0,,,,,,,,,,,,,,,3.99,OUAKER OATS,,,,,,,,,3.99,
,WHOLE KERN,7.84,7.84,,1386,,4.0,,,,,,,,,,,,,KROGER,,7.84,WHOLE KERN,,,,,,,,,7.84,
,KRAZY KRIT,5.96,5.96,,1389,,2.0,,,,,,,,,,,,,,,5.96,KRAZY KRIT,,,,,,,,,5.96,
,KRAZY KRITTER,1.49,1.49,,1392,,1.0,,,,,,,,,,,,,,,1.49,KRAZY KRITTER,,,,,,,,,1.49,
,KRAZY KRITTER BLUE,1.49,1.49,,1394,,1.0,,,,,,,,,,,,,,,1.49,KRAZY KRITTER BLUE,,,,,,,,,1.49,
043000050910,Jell-O Sugar Free Gelatin Strawberry 25 oz 8 pk,7.96,7.96,,1396,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,559c2234e4b06aca36af13c6,,,,JELL-O,,7.96,JELLO,,,,,,,,,7.96,JELL-O REFRIGERATED GELATIN & PUDDING
043000050910,Jell-O Sugar Free Gelatin Strawberry 25 oz 8 pk,7.96,7.96,,1399,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,559c2234e4b06aca36af13c6,,,,JELL-O,,7.96,JELLO,,,,,,,,,7.96,JELL-O REFRIGERATED GELATIN & PUDDING
043000050910,Jell-O Sugar Free Gelatin Strawberry 25 oz 8 pk,7.96,7.96,,1402,,2.0,,,,,,,,JELL-O REFRIGERATED GELATIN & PUDDING,559c2234e4b06aca36af13c6,,,,JELL-O,,7.96,JELLO,,,,,,,,,7.96,JELL-O REFRIGERATED GELATIN & PUDDING
049000012781,Coca-Cola Coke - Classic,16.00,16.00,,1405,,2.0,,,,,,,,PEPSI 12 OZ 24+ COUNT,5332f5fbe4b03c9a25efd0ba,,,,COKE,PEPSI 12 OZ 24+ COUNT,16.00,COCA COLA,,,,,True,,,,16.00,
049000010633,Diet Coke Diet Coke,16.00,16.00,,1408,,2.0,,,,,,,,DIET PEPSI 12 OZ 24+ COUNT,5332f5fbe4b03c9a25efd0ba,,,,DIET COKE,DIET PEPSI 12 OZ 24+ COUNT,16.00,DIET COKE,,,,,True,,,,16.00,
511111004127,V8,10.00,10.00,,1411,,2.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,V8,,10.00,V8 10 O % VEG JCE,,,100.0,,False,,,,10.00,
511111004127,V8,3.49,3.49,,1414,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,V8,,3.49,V8 10 O % VEG JCE,,,34.9,,False,,,,3.49,
051000228895,V8 ORGN 100 PCT VGTB JC FR CNCN VGTB JC BLND BTL RFRG AFTR OPNN 6PK 12 FL OZ,13.96,13.96,,1416,,2.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,V8,,13.96,V8 100% VE,,,,,,,,,13.96,
,MARGARITA,12.16,12.16,,1419,,8.0,,,,,,,,,,,,,,,12.16,MARGARITA,,,,,,,,,12.16,
,PAGASA RIGATONI,0.19,0.19,,1422,,1.0,,,,,,,,,,,,,,,0.19,PAGASA RIGATONI,,,,,,,,,0.19,
,PAGASA PAS,54.91,54.91,,1424,,17.0,,,,,,,,,,,,,,,54.91,PAGASA PAS,,,,,,,,,54.91,
071100211474,Hidden Valley Original Ranch Salad Dressing 48 Oz,13.16,13.16,,1427,,2.0,,,,,,Action not allowed for user and CPG,5eebc5412455c97a877ef382,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER,5eebc5412455c97a877ef382,,,,HIDDEN VALLEY,,13.16,HVR DRESSI,,,,,,,,,13.16,HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER
074682200294,R W KND FML BT VGTB JC BTL RFRG AFTR OPNN 32 FL OZ,7.89,7.89,,1430,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,R.W. KNUDSEN,,7.89,KNUDSE JUICE BEET,,,,,,,,,7.89,
078000010367,7UP Lemon Lime Soda - 12 Pack Cans,8.99,8.99,,1432,,1.0,,,,,,,,SIERRA MIST 12 OZ 12 PACK,5332f5fbe4b03c9a25efd0ba,,,,7UP,,8.99,7UP SODA COOL PACK,,,,,True,,,,8.99,
,GRANURO FETTUCCINE,0.19,0.19,,1434,,1.0,,,,,,,,,,,,,,,0.19,GRANURO FETTUCCINE,,,,,,,,,0.19,
4090,Regular Spinach,3.04,3.04,,1436,,4.0,,,,,,,,,,,,,,,3.04,GRANORO SP,,,,,,,,,3.04,
,Mozzarella Cheese,4.49,4.49,,1439,,1.0,,,,,,,,,,,,,,,4.49,LUC CHESE MOZZARLA,,,,,,,,,4.49,
,SIG IC CRM SANDWCH,5.00,5.00,,1441,,1.0,,,,,,,,,,,,,,,5.00,SIG IC CRM SANDWCH,,,,,,,,,5.00,
,LUC FRZN DSRT VAN,6.99,6.99,,1443,,1.0,,,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,,,,,,,6.99,
311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1445,True,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,False,,,,6.99,MARIE CALLENDER'S POT PIE MULTI SERVE
311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1447,True,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,False,,,,6.99,MARIE CALLENDER'S POT PIE MULTI SERVE
076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,5.99,5.99,,1449,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.99,B&J CHUNKY MONKEY,,,59.9,,,,,,5.99,BEN AND JERRYS ICE CREAM
,LUC FRZN DSRT VAN,6.99,6.99,,1454,,1.0,,,,,,,,,,,,,,,6.99,LUC FRZN DSRT VAN,,,,,,,,,6.99,
311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1455,True,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,False,,,,6.99,MARIE CALLENDER'S POT PIE MULTI SERVE
311111452382,MARIE CALLENDER'S POT PIE MULTI SERVE,6.99,6.99,,1456,True,1.0,,,,,,Action not allowed for user and CPG,5e825d64f221c312e698a62a,MARIE CALLENDER'S POT PIE MULTI SERVE,5e825d64f221c312e698a62a,,,,MARIE CALLENDER'S,,6.99,MARIE CALLENDERS,,,,,False,,,,6.99,MARIE CALLENDER'S POT PIE MULTI SERVE
076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,5.99,5.99,,1457,,1.0,,,,,,,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,,,,BEN AND JERRYS,,5.99,B&J CHUNKY MONKEY,,,59.9,,,,,,5.99,BEN AND JERRYS ICE CREAM
011594404013,HWN ONN RNG SWT M GLDN CRSP BAG 4 OZ,1.49,1.49,,1458,,1.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,HAWAIIAN,,1.49,SIG HAWAIIAN SWT,,,,,,,,,1.49,
,Boston Cream Cake 8 Inch 1 Layer,5.00,5.00,,1459,,1.0,,,,,,,,,,,,,,,5.00,CAKE BOSTON,,,,,,,,,5.00,
,THOMAS PLAIN BAGL,5.79,5.79,,1460,,1.0,,,,,,,,,,,,,THOMAS',,5.79,THOMAS PLAIN BAGL,,,,,,,,,5.79,
,90% Lean Ground Beef,6.30,6.30,,1461,,1.0,,,,,,,,,,,,,,,6.30,90% LEAN GR BF,,,,,,,,,6.30,
,90% Lean Ground Beef,6.20,6.20,,1462,,1.0,,,,,,,,,,,,,,,6.20,90% LEAN GR BF,,,,,,,,,6.20,
,90% Lean Ground Beef,6.35,6.35,,1463,,1.0,,,,,,,,,,,,,,,6.35,90% LEAN GR BF,,,,,,,,,6.35,
,90% Lean Ground Beef,6.05,6.05,,1464,,1.0,,,,,,,,,,,,,,,6.05,90% LEAN GR BF,,,,,,,,,6.05,
,JV CHEDDAR,79.84,79.84,,1465,,4.0,,,,,,,,,559c2234e4b06aca36af13c6,,,,JOHNSONVILLE,OSCAR MAYER SAUSAGE LINK,79.84,JV CHEDDAR,,,,,True,,,,79.84,
,TF SUNFLOWER CRNCE,3.50,3.50,,1467,,1.0,,,,,,,,,,,,,,,3.50,TF SUNFLOWER CRNCE,,,,,,,,,3.50,
4023,Flame Red Seedless Grapes,2.42,2.42,,1468,,1.0,,,,,,,,,,,,,,,2.42,WT RED SDLS GRAPES,,,,,,,,,2.42,
4011,Yellow Bananas,0.80,0.80,,1469,,1.0,,,,,,,,,,,,,,,0.80,BANANAS YELLOW,,,,,,,,,0.80,
511111904175,PEPPERIDGE FARM,3.00,3.00,,1470,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PEPPERIDGE FARM,,3.00,PF COOKIES,,,30.0,,False,,,,3.00,
511111904175,PEPPERIDGE FARM,3.00,3.00,,1471,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PEPPERIDGE FARM,,3.00,PEP FARM CCNT CKY,,,30.0,,False,,,,3.00,
511111904175,PEPPERIDGE FARM,3.00,3.00,,1480,,1.0,,,,,,,5a734034e4b0d58f376be874,,5a734034e4b0d58f376be874,,,,PEPPERIDGE FARM,,3.00,PEP FARM CCNT CKY,,,30.0,,False,,,,3.00,
,Sparkling Water,5.00,5.00,,1482,,2.0,,,,,,,,,,,,,,,5.00,SPARKLING,,,,,,,,,5.00,
,GRAPE RASP,245.00,245.00,,1485,,14.0,,,,,,,,,,,,,,,245.00,GRAPE RASP,,,,,,,,,245.00,
,SIG PASTA SHELL SM,1.25,1.25,,1488,,1.0,,,,,,,,,,,,,,,1.25,SIG PASTA SHELL SM,,,,,,,,,1.25,
,SIG VNGRTT,9.96,9.96,,1490,,2.0,,,,,,,,,,,,,,,9.96,SIG VNGRTT,,,,,,,,,9.96,
,SIG PASTA,10.00,10.00,,1493,,2.0,,,,,,,,,,,,,,,10.00,SIG PASTA,,,,,,,,,10.00,
,SIG SHELL,20.00,20.00,,1496,,4.0,,,,,,,,,,,,,,,20.00,SIG SHELL,,,,,,,,,20.00,
